row,dataset,old_var,new_var,text
667,2022_cross,Q43_6,LONELY_dejong_emotional_social_loneliness_scale_emptiness,"For the statements below, please indicate the extent to which they apply to your situation and the way you feel now. - I experience a general sense of emptiness"
668,2022_cross,Q44,LONELY_direct,"During the PAST WEEK, have you felt lonely "
669,2022_cross,Q47,LONELY_change_last_summer,"Comparing how you feel now to how you felt last summer, how would you describe the intensity of your loneliness?"
670,2022_cross,Q11_1,CONNECTION_social_num_close_friends_p3m,"Over the past three months, how many people belonging to each of following categories have you spent time socializing with? Note: Please provide your best estimates of the number of people you spent socializing with belonging to each category. As you assign each person you regularly spent time with, please assign them to ONLY one of the categories below. If a person belongs to multiple categories, choose the option that BEST matches your connection with this person. - Close friends"
671,2022_cross,Q11_2,CONNECTION_social_num_casual_friends_p3m,"Over the past three months, how many people belonging to each of following categories have you spent time socializing with? Note: Please provide your best estimates of the number of people you spent socializing with belonging to each category. As you assign each person you regularly spent time with, please assign them to ONLY one of the categories below. If a person belongs to multiple categories, choose the option that BEST matches your connection with this person. - Casual friends"
672,2022_cross,Q11_3,CONNECTION_social_num_classmates_p3m,"Over the past three months, how many people belonging to each of following categories have you spent time socializing with? Note: Please provide your best estimates of the number of people you spent socializing with belonging to each category. As you assign each person you regularly spent time with, please assign them to ONLY one of the categories below. If a person belongs to multiple categories, choose the option that BEST matches your connection with this person. - Classmates"
673,2022_cross,Q11_4,CONNECTION_social_num_coworkers_p3m,"Over the past three months, how many people belonging to each of following categories have you spent time socializing with? Note: Please provide your best estimates of the number of people you spent socializing with belonging to each category. As you assign each person you regularly spent time with, please assign them to ONLY one of the categories below. If a person belongs to multiple categories, choose the option that BEST matches your connection with this person. - Coworkers"
674,2022_cross,Q11_5,CONNECTION_social_num_friends_of_friends_p3m,"Over the past three months, how many people belonging to each of following categories have you spent time socializing with? Note: Please provide your best estimates of the number of people you spent socializing with belonging to each category. As you assign each person you regularly spent time with, please assign them to ONLY one of the categories below. If a person belongs to multiple categories, choose the option that BEST matches your connection with this person. - Friends of friends"
675,2022_cross,Q11_6,CONNECTION_social_num_acquaintances_p3m,"Over the past three months, how many people belonging to each of following categories have you spent time socializing with? Note: Please provide your best estimates of the number of people you spent socializing with belonging to each category. As you assign each person you regularly spent time with, please assign them to ONLY one of the categories below. If a person belongs to multiple categories, choose the option that BEST matches your connection with this person. - Acquaintances"
676,2022_cross,Q11_7,CONNECTION_social_num_other_people_p3m,"Over the past three months, how many people belonging to each of following categories have you spent time socializing with? Note: Please provide your best estimates of the number of people you spent socializing with belonging to each category. As you assign each person you regularly spent time with, please assign them to ONLY one of the categories below. If a person belongs to multiple categories, choose the option that BEST matches your connection with this person. - Other"
677,2022_cross,Q14_1,CONNECTION_preference_num_social_close_friends,"Ideally, how many _______________ would you like to spend time socializing with over the next three months? - Close friends"
678,2022_cross,Q14_2,CONNECTION_preference_num_social_casual_friends,"Ideally, how many _______________ would you like to spend time socializing with over the next three months? - Casual friends"
679,2022_cross,Q14_3,CONNECTION_preference_num_social_classmates,"Ideally, how many _______________ would you like to spend time socializing with over the next three months? - Classmates"
680,2022_cross,Q14_4,CONNECTION_preference_num_social_coworkers,"Ideally, how many _______________ would you like to spend time socializing with over the next three months? - Coworkers"
681,2022_cross,Q14_5,CONNECTION_preference_num_social_friends_of_friends,"Ideally, how many _______________ would you like to spend time socializing with over the next three months? - Friends of friends"
682,2022_cross,Q14_6,CONNECTION_preference_num_social_acquaintances,"Ideally, how many _______________ would you like to spend time socializing with over the next three months? - Acquaintances"
683,2022_cross,Q14_7,CONNECTION_preference_num_social_other_social_network_contacts,"Ideally, how many _______________ would you like to spend time socializing with over the next three months? - Other social network contacts"
684,2022_cross,Q13,CONNECTION_social_num_close_friends,How many close friends do you have?
685,2022_cross,Q142_1,VOLUNTEERISM_volunteer_functions_inventory_foot_in_door,Please indicate how important or accurate each of the 30 possible reasons for volunteering were for you in doing volunteer work. - Volunteering can help me to get my foot in the door at a place where I would like to work.
686,2022_cross,Q142_2,VOLUNTEERISM_volunteer_functions_inventory_friends,Please indicate how important or accurate each of the 30 possible reasons for volunteering were for you in doing volunteer work. - My friends volunteer.
687,2022_cross,Q142_3,VOLUNTEERISM_volunteer_functions_inventory_less_fortunate,Please indicate how important or accurate each of the 30 possible reasons for volunteering were for you in doing volunteer work. - I am concerned about those less fortunate than myself.
688,2022_cross,Q142_4,VOLUNTEERISM_volunteer_functions_inventory_close_people,Please indicate how important or accurate each of the 30 possible reasons for volunteering were for you in doing volunteer work. - People Im close to want me to volunteer.
689,2022_cross,Q142_5,VOLUNTEERISM_volunteer_functions_inventory_feel_important,Please indicate how important or accurate each of the 30 possible reasons for volunteering were for you in doing volunteer work. - Volunteering makes me feel important.
690,2022_cross,Q142_6,VOLUNTEERISM_volunteer_functions_inventory_interest,Please indicate how important or accurate each of the 30 possible reasons for volunteering were for you in doing volunteer work. - People I know share an interest in community service.
691,2022_cross,Q142_7,VOLUNTEERISM_volunteer_functions_inventory_helps_forget,"Please indicate how important or accurate each of the 30 possible reasons for volunteering were for you in doing volunteer work. - No matter how bad Ive been feeling, volunteering helps me to forget about it."
692,2022_cross,Q142_8,VOLUNTEERISM_volunteer_functions_inventory_genuine_concern,Please indicate how important or accurate each of the 30 possible reasons for volunteering were for you in doing volunteer work. - I am genuinely concerned about the particular group I am serving.
693,2022_cross,Q142_9,VOLUNTEERISM_volunteer_functions_inventory_less_lonely,Please indicate how important or accurate each of the 30 possible reasons for volunteering were for you in doing volunteer work. - By volunteering I feel less lonely.
694,2022_cross,Q142_10,VOLUNTEERISM_volunteer_functions_inventory_new_contacts,Please indicate how important or accurate each of the 30 possible reasons for volunteering were for you in doing volunteer work. - I can make new contacts that might help my business or career.
695,2022_cross,Q142_11,VOLUNTEERISM_volunteer_functions_inventory_relieves_guilt,Please indicate how important or accurate each of the 30 possible reasons for volunteering were for you in doing volunteer work. - Doing volunteer work relieves me of some of the guilt over being more fortunate than others.
696,2022_cross,Q142_12,VOLUNTEERISM_volunteer_functions_inventory_learn_more,Please indicate how important or accurate each of the 30 possible reasons for volunteering were for you in doing volunteer work. - I can learn more about the cause for which I am working.
697,2022_cross,Q142_13,VOLUNTEERISM_volunteer_functions_inventory_self_esteem,Please indicate how important or accurate each of the 30 possible reasons for volunteering were for you in doing volunteer work. - Volunteering increases my self-esteem.
